Date,Year,Model,Region,Country,Channel,Quantity Sold,Revenue,Revenue Per Unit
2020-05-15,2020,BMW M3,South America,Chile,Wholesale,4,43416.0,10854.0
2020-05-16,2020,BMW 8 Series,North America,Mexico,Wholesale,3,111456.0,37152.0
2020-05-16,2020,BMW i3,Asia,Japan,Dealership,5,43269.0,8653.8
2020-05-17,2020,BMW X4,Africa,South Africa,Wholesale,2,106340.0,53170.0
2020-05-17,2020,BMW X5,Asia,Japan,Dealership,1,57571.0,57571.0
2020-05-17,2020,BMW X3,Africa,Egypt,Dealership,2,32018.0,16009.0
2020-05-18,2020,BMW X1,Asia,India,Wholesale,4,36486.0,9121.5
2020-05-18,2020,BMW 7 Series,Asia,China,Wholesale,4,42860.0,10715.0
2020-05-18,2020,BMW Z4,Asia,China,Wholesale,3,83408.0,27802.67
2020-05-18,2020,BMW M3,Africa,Egypt,Wholesale,4,116677.0,29169.25
2020-05-18,2020,BMW 5 Series,Africa,Nigeria,Wholesale,5,111951.0,22390.2
2020-05-20,2020,BMW X2,South America,Colombia,Wholesale,3,88369.0,29456.33
2020-05-20,2020,BMW X4,Asia,Japan,Wholesale,4,65916.0,16479.0
2020-05-20,2020,BMW M5,Asia,China,Wholesale,2,85700.0,42850.0
2020-05-20,2020,BMW 7 Series,North America,United States,Dealership,1,82097.0,82097.0
2020-05-21,2020,BMW 6 Series,North America,Mexico,Wholesale,3,90434.0,30144.67
2020-05-21,2020,BMW i4,Asia,China,Dealership,2,77628.0,38814.0
2020-05-22,2020,BMW 2 Series,North America,Canada,Dealership,2,32991.0,16495.5
2020-05-22,2020,BMW M2,Asia,Japan,Wholesale,5,106964.0,21392.8
2020-05-22,2020,BMW i3,Africa,Morocco,Dealership,4,70431.0,17607.75
2020-05-22,2020,BMW X3,Asia,Thailand,Wholesale,4,44550.0,11137.5
2020-05-22,2020,BMW Z4,Asia,South Korea,Wholesale,4,57284.0,14321.0
2020-05-23,2020,BMW 1 Series,Asia,Thailand,Dealership,5,31690.0,6338.0
2020-05-23,2020,BMW M2,North America,Mexico,Wholesale,1,55236.0,55236.0
2020-05-23,2020,BMW X6,Europe,Spain,Wholesale,5,37771.0,7554.2
2020-05-23,2020,BMW iX,Asia,Japan,Wholesale,1,100874.0,100874.0
2020-05-23,2020,BMW 2 Series,North America,Canada,Wholesale,5,113335.0,22667.0
2020-05-23,2020,BMW X1,North America,Mexico,Dealership,5,45009.0,9001.8
2020-05-24,2020,BMW M2,South America,Colombia,Dealership,4,36639.0,9159.75
2020-05-25,2020,BMW 8 Series,North America,Canada,Dealership,3,80004.0,26668.0
2020-05-25,2020,BMW i4,South America,Argentina,Wholesale,1,50836.0,50836.0
2020-05-25,2020,BMW i4,South America,Brazil,Wholesale,5,37907.0,7581.4
2020-05-25,2020,BMW Z4,Europe,Italy,Wholesale,4,59052.0,14763.0
2020-05-25,2020,BMW 6 Series,South America,Colombia,Wholesale,4,95199.0,23799.75
2020-05-26,2020,BMW M2,South America,Colombia,Wholesale,4,117822.0,29455.5
2020-05-26,2020,BMW 1 Series,Europe,Spain,Dealership,3,118373.0,39457.67
2020-05-26,2020,BMW X3,Europe,Italy,Wholesale,1,80226.0,80226.0
2020-05-26,2020,BMW X4,Europe,Spain,Wholesale,4,111289.0,27822.25
2020-05-26,2020,BMW X6,Asia,China,Wholesale,4,114564.0,28641.0
2020-05-27,2020,BMW 1 Series,Asia,Japan,Wholesale,5,65583.0,13116.6
2020-05-28,2020,BMW 2 Series,South America,Brazil,Dealership,2,42281.0,21140.5
2020-05-29,2020,BMW M3,North America,United States,Dealership,4,50243.0,12560.75
2020-05-29,2020,BMW 3 Series,Asia,South Korea,Dealership,3,107902.0,35967.33
2020-05-29,2020,BMW M3,Europe,Italy,Dealership,2,51990.0,25995.0
2020-05-29,2020,BMW 4 Series,Europe,Italy,Wholesale,5,33567.0,6713.4
2020-05-30,2020,BMW X2,Europe,Italy,Dealership,5,119838.0,23967.6
2020-05-30,2020,BMW Z4,Africa,Kenya,Wholesale,5,113725.0,22745.0
2020-05-30,2020,BMW X6,North America,Canada,Wholesale,5,51803.0,10360.6
2020-05-30,2020,BMW X4,Asia,Japan,Wholesale,3,100960.0,33653.33
2020-05-30,2020,BMW X6,North America,Mexico,Wholesale,2,84979.0,42489.5
2020-05-30,2020,BMW 8 Series,North America,Mexico,Dealership,4,109598.0,27399.5
2020-05-31,2020,BMW X6,Africa,Egypt,Dealership,2,99830.0,49915.0
2020-06-01,2020,BMW 1 Series,Europe,Italy,Wholesale,3,50526.0,16842.0
2020-06-01,2020,BMW X5,Asia,China,Dealership,4,110067.0,27516.75
2020-06-01,2020,BMW 5 Series,North America,Canada,Wholesale,5,64723.0,12944.6
2020-06-01,2020,BMW M5,Africa,Morocco,Wholesale,5,109271.0,21854.2
2020-06-01,2020,BMW X3,Europe,Italy,Dealership,1,78500.0,78500.0
2020-06-01,2020,BMW X7,South America,Argentina,Wholesale,4,31915.0,7978.75
2020-06-01,2020,BMW X7,Africa,Kenya,Wholesale,2,43176.0,21588.0
2020-06-01,2020,BMW 3 Series,North America,Canada,Dealership,5,88967.0,17793.4
2020-06-02,2020,BMW M8,North America,Mexico,Wholesale,1,94390.0,94390.0
2020-06-02,2020,BMW 1 Series,North America,Mexico,Wholesale,4,114577.0,28644.25
2020-06-02,2020,BMW M2,North America,United States,Wholesale,4,54729.0,13682.25
2020-06-02,2020,BMW M2,South America,Chile,Wholesale,2,52744.0,26372.0
2020-06-02,2020,BMW M3,Africa,Egypt,Wholesale,5,83912.0,16782.4
2020-06-02,2020,BMW Z4,North America,United States,Wholesale,1,119930.0,119930.0
2020-06-03,2020,BMW 6 Series,Africa,Kenya,Wholesale,3,58869.0,19623.0
2020-06-03,2020,BMW M2,Africa,Morocco,Dealership,2,51485.0,25742.5
2020-06-03,2020,BMW X2,Europe,Germany,Dealership,5,101210.0,20242.0
2020-06-04,2020,BMW iX,South America,Chile,Dealership,1,60845.0,60845.0
2020-06-04,2020,BMW 3 Series,South America,Colombia,Dealership,2,59055.0,29527.5
2020-06-05,2020,BMW M2,Asia,China,Wholesale,2,93372.0,46686.0
2020-06-05,2020,BMW 1 Series,Africa,South Africa,Wholesale,5,58015.0,11603.0
2020-06-05,2020,BMW i4,South America,Argentina,Wholesale,2,84407.0,42203.5
2020-06-05,2020,BMW 3 Series,Asia,South Korea,Dealership,1,95088.0,95088.0
2020-06-05,2020,BMW X3,North America,United States,Wholesale,1,53746.0,53746.0
2020-06-05,2020,BMW 3 Series,South America,Argentina,Wholesale,2,73938.0,36969.0
2020-06-06,2020,BMW i8,Africa,Kenya,Wholesale,5,53814.0,10762.8
2020-06-07,2020,BMW 2 Series,Africa,Morocco,Wholesale,1,37085.0,37085.0
2020-06-07,2020,BMW M4,Asia,Thailand,Dealership,2,79934.0,39967.0
2020-06-08,2020,BMW M5,Africa,Nigeria,Wholesale,5,86718.0,17343.6
2020-06-08,2020,BMW iX3,Asia,Japan,Wholesale,5,84478.0,16895.6
2020-06-09,2020,BMW M8,Europe,Italy,Wholesale,5,112844.0,22568.8
2020-06-09,2020,BMW X2,Africa,Morocco,Wholesale,5,75047.0,15009.4
2020-06-09,2020,BMW 7 Series,Asia,Japan,Dealership,3,60496.0,20165.33
2020-06-10,2020,BMW M5,Africa,South Africa,Dealership,3,68921.0,22973.67
2020-06-10,2020,BMW M5,North America,Canada,Wholesale,4,79365.0,19841.25
2020-06-10,2020,BMW Z4,Asia,India,Wholesale,2,51291.0,25645.5
2020-06-10,2020,BMW X6,Europe,Germany,Wholesale,3,63290.0,21096.67
2020-06-10,2020,BMW 3 Series,Asia,China,Dealership,5,34447.0,6889.4
2020-06-10,2020,BMW M3,Africa,South Africa,Dealership,5,79119.0,15823.8
2020-06-11,2020,BMW 7 Series,Asia,India,Dealership,2,106915.0,53457.5
2020-06-11,2020,BMW 7 Series,Africa,Kenya,Wholesale,2,79956.0,39978.0
2020-06-11,2020,BMW X4,Asia,South Korea,Dealership,4,49689.0,12422.25
2020-06-11,2020,BMW 5 Series,North America,Mexico,Dealership,3,57802.0,19267.33
2020-06-11,2020,BMW 5 Series,Asia,Japan,Dealership,1,91850.0,91850.0
2020-06-11,2020,BMW X3,Europe,Spain,Dealership,2,103212.0,51606.0
2020-06-12,2020,BMW M2,Europe,France,Wholesale,3,101762.0,33920.67
2020-06-13,2020,BMW M3,North America,Mexico,Wholesale,5,92496.0,18499.2
2020-06-13,2020,BMW X1,Asia,India,Wholesale,5,70916.0,14183.2
2020-06-13,2020,BMW iX,South America,Argentina,Wholesale,4,119729.0,29932.25
2020-06-14,2020,BMW M5,Africa,Kenya,Dealership,2,59684.0,29842.0
2020-06-14,2020,BMW 1 Series,Europe,Germany,Dealership,1,34708.0,34708.0
2020-06-14,2020,BMW 8 Series,Europe,United Kingdom,Dealership,2,38722.0,19361.0
2020-06-14,2020,BMW iX,North America,Canada,Wholesale,3,65330.0,21776.67
2020-06-14,2020,BMW 2 Series,Asia,Japan,Wholesale,3,85448.0,28482.67
2020-06-16,2020,BMW 1 Series,Africa,Morocco,Wholesale,4,40932.0,10233.0
2020-06-16,2020,BMW 6 Series,Asia,Thailand,Wholesale,4,67589.0,16897.25
2020-06-16,2020,BMW i3,Africa,Morocco,Wholesale,2,112757.0,56378.5
2020-06-16,2020,BMW X7,South America,Colombia,Dealership,5,65241.0,13048.2
2020-06-17,2020,BMW M8,South America,Chile,Dealership,3,78392.0,26130.67
2020-06-17,2020,BMW X4,Africa,Egypt,Dealership,2,49417.0,24708.5
2020-06-17,2020,BMW iX3,Africa,Nigeria,Wholesale,2,30154.0,15077.0
2020-06-17,2020,BMW 2 Series,Africa,Nigeria,Wholesale,2,39151.0,19575.5
2020-06-17,2020,BMW i3,Asia,Japan,Dealership,1,47206.0,47206.0
2020-06-18,2020,BMW M4,South America,Brazil,Wholesale,3,85900.0,28633.33
2020-06-19,2020,BMW i4,Europe,United Kingdom,Dealership,4,58941.0,14735.25
2020-06-19,2020,BMW 6 Series,Asia,India,Wholesale,5,50045.0,10009.0
2020-06-19,2020,BMW M8,Asia,Thailand,Dealership,4,82584.0,20646.0
2020-06-19,2020,BMW X6,Africa,South Africa,Wholesale,1,75788.0,75788.0
2020-06-20,2020,BMW 8 Series,South America,Peru,Wholesale,2,93131.0,46565.5
2020-06-20,2020,BMW M2,Asia,India,Wholesale,4,37228.0,9307.0
2020-06-21,2020,BMW 3 Series,Europe,France,Dealership,2,96500.0,48250.0
2020-06-23,2020,BMW X6,Europe,Spain,Dealership,4,111440.0,27860.0
2020-06-23,2020,BMW Z4,Africa,South Africa,Dealership,2,42094.0,21047.0
2020-06-23,2020,BMW X2,Africa,Morocco,Wholesale,4,39775.0,9943.75
2020-06-24,2020,BMW 1 Series,North America,United States,Dealership,3,66176.0,22058.67
2020-06-25,2020,BMW 3 Series,North America,United States,Wholesale,5,36674.0,7334.8
2020-06-25,2020,BMW X2,South America,Colombia,Wholesale,3,75335.0,25111.67
2020-06-25,2020,BMW M3,South America,Peru,Wholesale,4,57552.0,14388.0
2020-06-25,2020,BMW X6,Africa,Morocco,Wholesale,1,108753.0,108753.0
2020-06-25,2020,BMW M5,North America,United States,Dealership,4,65228.0,16307.0
2020-06-26,2020,BMW 4 Series,North America,Canada,Wholesale,1,56055.0,56055.0
2020-06-26,2020,BMW iX,Africa,Kenya,Dealership,3,100477.0,33492.33
2020-06-26,2020,BMW M5,Europe,United Kingdom,Dealership,2,117180.0,58590.0
2020-06-27,2020,BMW 6 Series,North America,Mexico,Wholesale,3,110439.0,36813.0
2020-06-27,2020,BMW 7 Series,South America,Chile,Dealership,1,110004.0,110004.0
2020-06-29,2020,BMW X3,South America,Chile,Wholesale,4,109683.0,27420.75
2020-06-29,2020,BMW X4,Europe,United Kingdom,Wholesale,2,63556.0,31778.0
2020-06-30,2020,BMW X1,North America,United States,Wholesale,5,61301.0,12260.2
2020-07-01,2020,BMW 6 Series,North America,Mexico,Wholesale,4,70324.0,17581.0
2020-07-02,2020,BMW i3,North America,Mexico,Dealership,1,95519.0,95519.0
2020-07-03,2020,BMW 8 Series,Europe,Italy,Wholesale,4,70694.0,17673.5
2020-07-03,2020,BMW 7 Series,Africa,Nigeria,Wholesale,4,60682.0,15170.5
2020-07-04,2020,BMW 7 Series,Europe,Germany,Wholesale,1,80034.0,80034.0
2020-07-05,2020,BMW 3 Series,North America,United States,Dealership,1,85267.0,85267.0
2020-07-05,2020,BMW Z4,South America,Brazil,Wholesale,5,114475.0,22895.0
2020-07-05,2020,BMW iX,Europe,France,Wholesale,1,115062.0,115062.0
2020-07-06,2020,BMW 2 Series,South America,Colombia,Wholesale,1,83768.0,83768.0
2020-07-06,2020,BMW i4,Africa,Kenya,Wholesale,1,40112.0,40112.0
2020-07-07,2020,BMW X7,North America,Canada,Wholesale,1,33017.0,33017.0
2020-07-07,2020,BMW X7,Africa,Egypt,Wholesale,1,116911.0,116911.0
2020-07-07,2020,BMW 3 Series,Africa,South Africa,Wholesale,1,34153.0,34153.0
2020-07-07,2020,BMW 5 Series,North America,United States,Dealership,3,46908.0,15636.0
2020-07-08,2020,BMW X5,Europe,France,Wholesale,5,47744.0,9548.8
2020-07-09,2020,BMW i3,Africa,Morocco,Wholesale,4,41112.0,10278.0
2020-07-09,2020,BMW M5,Europe,Spain,Wholesale,1,104616.0,104616.0
2020-07-09,2020,BMW X7,Asia,Thailand,Dealership,1,95095.0,95095.0
2020-07-10,2020,BMW M5,Europe,France,Wholesale,5,77284.0,15456.8
2020-07-10,2020,BMW 8 Series,North America,Canada,Wholesale,4,99711.0,24927.75
2020-07-10,2020,BMW M3,Asia,South Korea,Wholesale,5,65470.0,13094.0
2020-07-11,2020,BMW 2 Series,Asia,China,Dealership,2,91401.0,45700.5
2020-07-12,2020,BMW Z4,Africa,Nigeria,Dealership,2,106303.0,53151.5
2020-07-13,2020,BMW M2,South America,Chile,Wholesale,2,109707.0,54853.5
2020-07-13,2020,BMW M8,South America,Colombia,Wholesale,1,74933.0,74933.0
2020-07-14,2020,BMW iX,Europe,Germany,Wholesale,5,90887.0,18177.4
2020-07-14,2020,BMW M5,South America,Colombia,Wholesale,1,34718.0,34718.0
2020-07-14,2020,BMW X7,Africa,South Africa,Wholesale,2,96904.0,48452.0
2020-07-14,2020,BMW M2,North America,Mexico,Wholesale,4,102940.0,25735.0
2020-07-15,2020,BMW M4,South America,Peru,Wholesale,5,44674.0,8934.8
2020-07-15,2020,BMW 7 Series,Africa,Kenya,Wholesale,4,59985.0,14996.25
2020-07-15,2020,BMW i3,South America,Brazil,Wholesale,4,52211.0,13052.75
2020-07-16,2020,BMW iX,Africa,Egypt,Wholesale,2,44864.0,22432.0
2020-07-16,2020,BMW i3,Asia,Thailand,Wholesale,5,73408.0,14681.6
2020-07-16,2020,BMW Z4,Asia,Japan,Wholesale,2,96944.0,48472.0
2020-07-16,2020,BMW X5,Asia,Thailand,Wholesale,5,106620.0,21324.0
2020-07-17,2020,BMW 2 Series,Africa,South Africa,Wholesale,2,51432.0,25716.0
2020-07-17,2020,BMW i3,South America,Brazil,Dealership,2,57100.0,28550.0
2020-07-17,2020,BMW 1 Series,Europe,Italy,Wholesale,2,89514.0,44757.0
2020-07-17,2020,BMW 5 Series,North America,Canada,Dealership,5,86782.0,17356.4
2020-07-18,2020,BMW 5 Series,Africa,Kenya,Wholesale,4,88543.0,22135.75
2020-07-18,2020,BMW M4,Asia,China,Dealership,2,82233.0,41116.5
2020-07-18,2020,BMW X2,Asia,Thailand,Wholesale,3,43750.0,14583.33
2020-07-19,2020,BMW M2,Africa,Morocco,Dealership,5,42170.0,8434.0
2020-07-20,2020,BMW iX,Africa,South Africa,Dealership,1,31376.0,31376.0
2020-07-20,2020,BMW M5,North America,United States,Wholesale,4,63435.0,15858.75
2020-07-20,2020,BMW 7 Series,South America,Chile,Wholesale,5,118901.0,23780.2
2020-07-20,2020,BMW X7,North America,Canada,Dealership,2,54448.0,27224.0
2020-07-20,2020,BMW 7 Series,Asia,China,Wholesale,3,58672.0,19557.33
2020-07-20,2020,BMW 5 Series,Africa,Kenya,Dealership,1,77820.0,77820.0
2020-07-20,2020,BMW 6 Series,South America,Peru,Wholesale,4,99152.0,24788.0
2020-07-21,2020,BMW X2,Africa,Kenya,Wholesale,2,82282.0,41141.0
2020-07-23,2020,BMW iX,South America,Brazil,Dealership,4,42155.0,10538.75
2020-07-23,2020,BMW M3,Europe,Germany,Wholesale,5,96764.0,19352.8
2020-07-23,2020,BMW iX,Africa,Nigeria,Dealership,5,44602.0,8920.4
2020-07-24,2020,BMW X3,Asia,Japan,Dealership,3,45229.0,15076.33
2020-07-24,2020,BMW M5,North America,United States,Dealership,2,104648.0,52324.0
2020-07-26,2020,BMW X6,Asia,South Korea,Wholesale,4,73374.0,18343.5
2020-07-26,2020,BMW X2,Europe,Spain,Wholesale,4,91969.0,22992.25
2020-07-27,2020,BMW X4,South America,Peru,Wholesale,5,76576.0,15315.2
2020-07-28,2020,BMW iX,Africa,Morocco,Wholesale,4,96586.0,24146.5
2020-07-28,2020,BMW Z4,Asia,India,Wholesale,1,77879.0,77879.0
2020-07-28,2020,BMW M8,South America,Peru,Wholesale,1,45640.0,45640.0
2020-07-28,2020,BMW iX,North America,United States,Dealership,2,119344.0,59672.0
2020-07-29,2020,BMW Z4,Asia,Thailand,Wholesale,5,88867.0,17773.4
2020-07-29,2020,BMW 1 Series,South America,Argentina,Wholesale,4,109314.0,27328.5
2020-07-30,2020,BMW i4,South America,Peru,Wholesale,3,56644.0,18881.33
2020-07-30,2020,BMW X3,Africa,Kenya,Wholesale,5,108561.0,21712.2
2020-07-30,2020,BMW X6,Europe,United Kingdom,Wholesale,2,105165.0,52582.5
2020-07-31,2020,BMW M2,North America,Canada,Wholesale,3,108455.0,36151.67
2020-08-01,2020,BMW M4,Africa,Egypt,Wholesale,2,33709.0,16854.5
2020-08-01,2020,BMW Z4,Asia,South Korea,Wholesale,5,116111.0,23222.2
2020-08-01,2020,BMW X5,South America,Peru,Wholesale,1,37943.0,37943.0
2020-08-01,2020,BMW iX,South America,Colombia,Dealership,5,93128.0,18625.6
2020-08-01,2020,BMW M3,North America,United States,Dealership,2,101842.0,50921.0
2020-08-02,2020,BMW 3 Series,Africa,Kenya,Dealership,5,45326.0,9065.2
2020-08-02,2020,BMW 6 Series,North America,Mexico,Dealership,5,71206.0,14241.2
2020-08-02,2020,BMW iX3,Asia,Japan,Wholesale,2,71842.0,35921.0
2020-08-02,2020,BMW M4,Africa,Kenya,Wholesale,4,75061.0,18765.25
2020-08-02,2020,BMW X2,North America,United States,Wholesale,2,65017.0,32508.5
2020-08-03,2020,BMW X7,South America,Peru,Dealership,3,76921.0,25640.33
2020-08-03,2020,BMW X2,Asia,South Korea,Wholesale,3,59511.0,19837.0
2020-08-03,2020,BMW M4,Asia,Thailand,Dealership,5,104423.0,20884.6
2020-08-03,2020,BMW M4,North America,United States,Wholesale,2,113463.0,56731.5
2020-08-03,2020,BMW X5,Asia,Thailand,Dealership,5,97562.0,19512.4
2020-08-04,2020,BMW X4,Asia,South Korea,Wholesale,1,92645.0,92645.0
2020-08-04,2020,BMW 5 Series,Asia,China,Wholesale,2,111468.0,55734.0
2020-08-05,2020,BMW M4,Asia,India,Dealership,2,112632.0,56316.0
2020-08-05,2020,BMW X4,South America,Chile,Wholesale,3,39570.0,13190.0
2020-08-06,2020,BMW X1,North America,Mexico,Wholesale,3,99131.0,33043.67
2020-08-06,2020,BMW 4 Series,South America,Chile,Wholesale,3,40624.0,13541.33
2020-08-07,2020,BMW X5,North America,Canada,Wholesale,1,40739.0,40739.0
2020-08-07,2020,BMW i8,Africa,Egypt,Dealership,1,103098.0,103098.0
2020-08-08,2020,BMW i3,Europe,United Kingdom,Wholesale,4,117657.0,29414.25
2020-08-08,2020,BMW X6,Africa,Nigeria,Wholesale,2,79101.0,39550.5
2020-08-08,2020,BMW X1,South America,Brazil,Dealership,1,53547.0,53547.0
2020-08-08,2020,BMW 2 Series,Asia,Japan,Wholesale,5,35939.0,7187.8
2020-08-09,2020,BMW M2,Europe,Germany,Wholesale,2,67079.0,33539.5
2020-08-09,2020,BMW iX3,Asia,Thailand,Wholesale,4,48982.0,12245.5
2020-08-09,2020,BMW 3 Series,Africa,Kenya,Wholesale,3,116798.0,38932.67
2020-08-10,2020,BMW X5,North America,Canada,Wholesale,3,95480.0,31826.67
2020-08-10,2020,BMW i3,South America,Brazil,Dealership,2,118770.0,59385.0
2020-08-10,2020,BMW i8,Asia,South Korea,Wholesale,4,40004.0,10001.0
2020-08-11,2020,BMW X2,South America,Colombia,Dealership,4,45802.0,11450.5
2020-08-11,2020,BMW X5,Europe,Italy,Wholesale,4,76678.0,19169.5
2020-08-11,2020,BMW 7 Series,South America,Chile,Wholesale,2,46490.0,23245.0
2020-08-11,2020,BMW X7,Africa,Morocco,Wholesale,1,70794.0,70794.0
2020-08-12,2020,BMW M4,Europe,Spain,Wholesale,5,55789.0,11157.8
2020-08-12,2020,BMW X1,Asia,Japan,Dealership,4,53051.0,13262.75
2020-08-13,2020,BMW X6,North America,United States,Online,1,100561.0,100561.0
2020-08-13,2020,BMW i3,Asia,South Korea,Wholesale,2,94877.0,47438.5
2020-08-13,2020,BMW iX,North America,Mexico,Wholesale,2,113449.0,56724.5
2020-08-13,2020,BMW 1 Series,Africa,Morocco,Online,5,45213.0,9042.6
2020-08-14,2020,BMW iX3,Asia,China,Online,3,86636.0,28878.67
2020-08-14,2020,BMW X6,Asia,Thailand,Wholesale,5,98347.0,19669.4
2020-08-15,2020,BMW M2,Africa,Nigeria,Wholesale,4,102246.0,25561.5
2020-08-15,2020,BMW 7 Series,Asia,China,Wholesale,3,48697.0,16232.33
2020-08-17,2020,BMW iX,Europe,United Kingdom,Online,5,34696.0,6939.2
2020-08-17,2020,BMW X4,Europe,Germany,Wholesale,5,57039.0,11407.8
2020-08-18,2020,BMW 2 Series,Africa,Nigeria,Wholesale,3,48408.0,16136.0
2020-08-18,2020,BMW 6 Series,North America,Mexico,Wholesale,3,69883.0,23294.33
2020-08-19,2020,BMW 7 Series,South America,Argentina,Online,1,73634.0,73634.0
2020-08-20,2020,BMW X5,South America,Colombia,Online,4,53511.0,13377.75
2020-08-20,2020,BMW X7,Europe,France,Wholesale,4,87450.0,21862.5
2020-08-20,2020,BMW i4,Africa,South Africa,Online,4,66102.0,16525.5
2020-08-21,2020,BMW iX,Asia,Thailand,Dealership,3,57948.0,19316.0
2020-08-21,2020,BMW 1 Series,Asia,India,Wholesale,1,117050.0,117050.0
2020-08-21,2020,BMW 4 Series,North America,United States,Wholesale,2,91407.0,45703.5
2020-08-21,2020,BMW iX,North America,United States,Online,1,38418.0,38418.0
2020-08-21,2020,BMW 8 Series,South America,Brazil,Online,3,102138.0,34046.0
2020-08-22,2020,BMW M3,Asia,Japan,Wholesale,3,94975.0,31658.33
2020-08-22,2020,BMW i3,Europe,United Kingdom,Wholesale,1,87148.0,87148.0
2020-08-23,2020,BMW X6,Asia,Japan,Dealership,5,94143.0,18828.6
2020-08-23,2020,BMW i4,South America,Peru,Online,5,53003.0,10600.6
2020-08-23,2020,BMW 3 Series,Africa,Kenya,Online,2,39275.0,19637.5
2020-08-24,2020,BMW M8,Asia,China,Wholesale,5,46396.0,9279.2
2020-08-24,2020,BMW X6,Africa,Nigeria,Wholesale,2,61288.0,30644.0
2020-08-24,2020,BMW M5,Europe,Spain,Wholesale,4,95876.0,23969.0
2020-08-25,2020,BMW 4 Series,Europe,Spain,Online,3,62001.0,20667.0
2020-08-25,2020,BMW i4,South America,Argentina,Wholesale,4,48277.0,12069.25
2020-08-26,2020,BMW X6,South America,Colombia,Online,4,72605.0,18151.25
2020-08-27,2020,BMW 1 Series,South America,Colombia,Online,2,36122.0,18061.0
2020-08-27,2020,BMW X5,Europe,Italy,Dealership,3,53807.0,17935.67
2020-08-27,2020,BMW X2,North America,Canada,Online,2,102161.0,51080.5
2020-08-28,2020,BMW iX,Asia,Thailand,Dealership,1,49843.0,49843.0
2020-08-28,2020,BMW 3 Series,North America,United States,Dealership,4,81137.0,20284.25
2020-08-29,2020,BMW X4,Africa,South Africa,Wholesale,3,84757.0,28252.33
2020-08-29,2020,BMW 2 Series,North America,Mexico,Wholesale,4,44821.0,11205.25
2020-08-30,2020,BMW X2,Asia,Japan,Wholesale,1,40726.0,40726.0
2020-08-30,2020,BMW 6 Series,Africa,South Africa,Wholesale,3,51780.0,17260.0
2020-08-30,2020,BMW X1,Africa,Egypt,Online,1,61979.0,61979.0
2020-08-31,2020,BMW 2 Series,South America,Peru,Wholesale,3,98897.0,32965.67
2020-08-31,2020,BMW X1,Asia,China,Dealership,1,72202.0,72202.0
2020-09-01,2020,BMW 1 Series,North America,Mexico,Wholesale,4,70849.0,17712.25
2020-09-01,2020,BMW 7 Series,South America,Chile,Wholesale,5,62740.0,12548.0
2020-09-03,2020,BMW iX3,Asia,South Korea,Dealership,4,81894.0,20473.5
2020-09-03,2020,BMW i8,Africa,Egypt,Wholesale,5,108405.0,21681.0
2020-09-04,2020,BMW M5,Africa,Nigeria,Wholesale,2,68019.0,34009.5
2020-09-05,2020,BMW X7,Europe,Spain,Online,3,62624.0,20874.67
2020-09-05,2020,BMW iX,North America,United States,Wholesale,5,116513.0,23302.6
2020-09-05,2020,BMW i8,Asia,Thailand,Online,4,83014.0,20753.5
2020-09-05,2020,BMW 5 Series,South America,Chile,Wholesale,3,83140.0,27713.33
2020-09-05,2020,BMW Z4,Africa,Kenya,Online,1,45161.0,45161.0
2020-09-05,2020,BMW X7,Europe,France,Online,2,34234.0,17117.0
2020-09-06,2020,BMW iX,North America,Canada,Online,5,45740.0,9148.0
2020-09-06,2020,BMW iX,North America,Mexico,Online,4,90117.0,22529.25
